folder,param1,param2,csv_name,c,d,Best_P,Delta_at_BestP,Mu_at_BestP
0.8_-7_-58,-7,-58,CHEES_-35_6000.csv,-35,6000,2.51885259078765,2.38020279060939,1.24784820160439
0.8_-5_-60,-5,-60,CHEES_-35_5900.csv,-35,5900,2.52080285166164,2.3814556870236,1.25412448174237
0.8_-30_-58,-30,-58,CHEES_-35_6000.csv,-35,6000,2.52235138123178,2.38326100527871,1.25181338357764
0.8_-24_-60,-24,-60,CHEES_-35_5900.csv,-35,5900,2.52243294048958,2.38393972358949,1.24643895210084
0.8_-24_-56,-24,-56,CHEES_-35_6000.csv,-35,6000,2.52834911284915,2.39237493414374,1.22376760834868
0.8_-22_-56,-22,-56,CHEES_-35_6000.csv,-35,6000,2.52852050683462,2.39254564871464,1.22377372307979
0.8_-12_-56,-12,-56,CHEES_-35_6000.csv,-35,6000,2.5297592729396,2.39264864908889,1.23399561465644
0.8_-20_-56,-20,-56,CHEES_-35_6000.csv,-35,6000,2.53050562027787,2.39445779905561,1.22443039100034
0.8_-10_-56,-10,-56,CHEES_-35_6000.csv,-35,6000,2.53095899530398,2.39361418407929,1.23610330102225
0.8_-26_-56,-26,-56,CHEES_-35_6000.csv,-35,6000,2.53105550916891,2.39508127273875,1.22376812787139
0.8_-8_-56,-8,-56,CHEES_-35_6000.csv,-35,6000,2.53342348743125,2.39599702769204,1.23683813765287
0.8_-18_-56,-18,-56,CHEES_-35_6000.csv,-35,6000,2.53365480474415,2.39752483675908,1.22516971186565
0.8_-28_-56,-28,-56,CHEES_-35_6000.csv,-35,6000,2.53396390690414,2.39767034122672,1.22664209109682
0.8_-8_-58,-8,-58,CHEES_-35_5900.csv,-35,5900,2.53401387315614,2.39635922876659,1.23889179950593
0.8_-14_-56,-14,-56,CHEES_-35_6000.csv,-35,6000,2.53411113002073,2.39754871604003,1.22906172582633
0.8_-6_-56,-6,-56,CHEES_-35_6000.csv,-35,6000,2.53561224528583,2.39798350572796,1.23865865602083
0.8_-7_-56,-7,-56,CHEES_-35_6000.csv,-35,6000,2.54119902827736,2.4040771145995,1.23409722310076
0.8_-22_-54,-22,-54,CHEES_-35_6000.csv,-35,6000,2.54407494452133,2.40924866754689,1.21343649276996
0.8_-5_-56,-5,-56,CHEES_-35_6000.csv,-35,6000,2.54536779113797,2.40816717529576,1.23480554257987
0.8_-26_-54,-26,-54,CHEES_-35_6000.csv,-35,6000,2.54549385126486,2.41084819980043,1.21181086317993
0.8_-20_-54,-20,-54,CHEES_-35_6000.csv,-35,6000,2.54679256799483,2.41186785118709,1.21432245126963
0.8_-18_-54,-18,-54,CHEES_-35_6000.csv,-35,6000,2.54787201774522,2.41274284193605,1.21616258228254
0.8_-16_-54,-16,-54,CHEES_-35_6000.csv,-35,6000,2.5492701306218,2.41394090766885,1.21796300657658
0.8_-14_-54,-14,-54,CHEES_-35_6000.csv,-35,6000,2.55154015228315,2.41598878677873,1.21996228953983
0.8_-30_-56,-30,-56,CHEES_-35_6000.csv,-35,6000,2.55511380126066,2.41848270511538,1.22967986530755
0.8_-30_-54,-30,-54,CHEES_-35_6000.csv,-35,6000,2.55697390014912,2.42160467438258,1.2183230318989
0.8_-12_-54,-12,-54,CHEES_-35_6000.csv,-35,6000,2.556989357218,2.4214733227384,1.21964431031645
0.8_-7_-54,-7,-54,CHEES_-35_6000.csv,-35,6000,2.55780716310237,2.42153320629591,1.22646561125814
0.8_-24_-54,-24,-54,CHEES_-35_6000.csv,-35,6000,2.56101408177276,2.42708520532041,1.20535988807119
0.8_-16_-56,-16,-56,CHEES_-35_5900.csv,-35,5900,2.56237262559538,2.42728333499978,1.21580361536033
0.8_-8_-54,-8,-54,CHEES_-35_6000.csv,-35,6000,2.56528274344855,2.42963816209551,1.2208012321774
0.8_-6_-54,-6,-54,CHEES_-35_6000.csv,-35,6000,2.56702981752671,2.43119626303828,1.22250199039581
0.8_-5_-54,-5,-54,CHEES_-35_6000.csv,-35,6000,2.56856144901893,2.43270778092438,1.22268301285091
0.8_-24_-52,-24,-52,CHEES_-35_6000.csv,-35,6000,2.56935837398651,2.43608118226989,1.19949472544958
0.8_-28_-52,-28,-52,CHEES_-35_6000.csv,-35,6000,2.57087181011353,2.43762432806045,1.1992273384777
0.8_-20_-52,-20,-52,CHEES_-35_6000.csv,-35,6000,2.57140989730204,2.43773447000657,1.2030788456592
0.8_-10_-54,-10,-54,CHEES_-35_6000.csv,-35,6000,2.57676012488559,2.44185990616518,1.21410196848366
0.8_-10_-52,-10,-52,CHEES_-35_6000.csv,-35,6000,2.58113295227907,2.44630453881618,1.21345572116598
0.8_-30_-52,-30,-52,CHEES_-35_6000.csv,-35,6000,2.58116558538636,2.44763293366622,1.20179386548126
0.8_-22_-52,-22,-52,CHEES_-35_6000.csv,-35,6000,2.58313982786049,2.4503503329272,1.19510545439963
0.8_-7_-52,-7,-52,CHEES_-35_6000.csv,-35,6000,2.58390683280133,2.44879687155507,1.21598965121638
0.8_-6_-52,-6,-52,CHEES_-35_6000.csv,-35,6000,2.58532456354533,2.45017658649795,1.21633179342639
0.8_-28_-54,-28,-54,CHEES_-35_5900.csv,-35,5900,2.58638208218332,2.45302094741621,1.20025021290399
0.8_-16_-52,-16,-52,CHEES_-35_6000.csv,-35,6000,2.58729795938708,2.45379011742995,1.20157057761411
0.8_-12_-52,-12,-52,CHEES_-35_6000.csv,-35,6000,2.58861996308987,2.45454796623338,1.20664797170836
0.8_-5_-52,-5,-52,CHEES_-35_6000.csv,-35,6000,2.59209275154569,2.45720119500959,1.2140240088249
0.8_-26_-52,-26,-52,CHEES_-35_6000.csv,-35,6000,2.59340743124944,2.46130093817349,1.18895843768356
0.8_-28_-50,-28,-50,CHEES_-35_6000.csv,-35,6000,2.59662253725535,2.46476788003378,1.18669191499417
0.8_-20_-50,-20,-50,CHEES_-35_6000.csv,-35,6000,2.59938966327888,2.46674909933732,1.19376507547407
0.8_-30_-50,-30,-50,CHEES_-35_6000.csv,-35,6000,2.60149139057642,2.46926334884598,1.19005237557393
0.8_-26_-50,-26,-50,CHEES_-35_6000.csv,-35,6000,2.6024219323563,2.4708545991195,1.18410599913118
0.8_-18_-52,-18,-52,CHEES_-35_5900.csv,-35,5900,2.60247034790251,2.47019030839746,1.19052035554544
0.8_-8_-52,-8,-52,CHEES_-35_6000.csv,-35,6000,2.60413511848212,2.47019187593942,1.20548918288436
0.8_-22_-50,-22,-50,CHEES_-35_6000.csv,-35,6000,2.60633296329297,2.47442008804069,1.18721587727049
0.8_-14_-52,-14,-52,CHEES_-35_5900.csv,-35,5900,2.60654565960343,2.47387636160801,1.19402368195869
0.8_-12_-50,-12,-50,CHEES_-35_6000.csv,-35,6000,2.60874780591942,2.47510549151104,1.20278082967537
0.8_-16_-50,-16,-50,CHEES_-35_6000.csv,-35,6000,2.60896142886687,2.47606512580012,1.19606672760075
0.8_-18_-50,-18,-50,CHEES_-35_6000.csv,-35,6000,2.61226249240284,2.47990334897484,1.19123229085197
0.8_-8_-50,-8,-50,CHEES_-35_6000.csv,-35,6000,2.61404432091601,2.48003989931447,1.2060397944138
0.8_-7_-50,-7,-50,CHEES_-35_6000.csv,-35,6000,2.61950831808909,2.48570352506769,1.20424313719261
0.8_-14_-50,-14,-50,CHEES_-35_6000.csv,-35,6000,2.62303323613082,2.49056733190054,1.19219313807255
0.8_-10_-50,-10,-50,CHEES_-35_6000.csv,-35,6000,2.62480350754211,2.49173751768348,1.19759390872764
0.8_-5_-50,-5,-50,CHEES_-35_6000.csv,-35,6000,2.62701977726544,2.49335567159424,1.20297695104084
0.8_-20_-48,-20,-48,CHEES_-35_6000.csv,-35,6000,2.63237927558515,2.50045310503543,1.18733553494743
0.8_-30_-48,-30,-48,CHEES_-35_6000.csv,-35,6000,2.63437881367992,2.50373335931761,1.17580908926078
0.8_-26_-48,-26,-48,CHEES_-35_6000.csv,-35,6000,2.63630197547743,2.50588381937184,1.17376340495035
0.8_-16_-48,-16,-48,CHEES_-35_6000.csv,-35,6000,2.63737289539374,2.50491846203522,1.19208990022668
0.8_-6_-50,-6,-50,CHEES_-35_6000.csv,-35,6000,2.63862656781778,2.50564713354473,1.19681490845747
0.8_-22_-48,-22,-48,CHEES_-35_6000.csv,-35,6000,2.640555431722,2.50958481020631,1.17873559364127
0.8_-28_-48,-28,-48,CHEES_-35_6000.csv,-35,6000,2.64213065242908,2.51216947007743,1.16965064116484
0.8_-8_-48,-8,-48,CHEES_-35_6000.csv,-35,6000,2.64681785790447,2.51345649584412,1.20025225854316
0.8_-24_-50,-24,-50,CHEES_-35_6000.csv,-35,6000,2.64703885812743,2.51698503718401,1.17048438849085
0.8_-18_-48,-18,-48,CHEES_-35_6000.csv,-35,6000,2.64864580684395,2.51721909919805,1.18284036881306
0.8_-6_-48,-6,-48,CHEES_-35_6000.csv,-35,6000,2.64868557726798,2.51515735981034,1.20175395711868
0.8_-24_-48,-24,-48,CHEES_-35_6000.csv,-35,6000,2.6487143932118,2.51854224802493,1.1715493066818
0.8_-14_-48,-14,-48,CHEES_-35_6000.csv,-35,6000,2.65063401513395,2.51860234737665,1.18828500981572
0.8_-5_-48,-5,-48,CHEES_-35_6000.csv,-35,6000,2.65436931376995,2.52101912402004,1.20015170774923
0.8_-26_-46,-26,-46,CHEES_-35_6000.csv,-35,6000,2.66022761350368,2.52980750672115,1.17378096104274
0.8_-7_-48,-7,-48,CHEES_-35_6000.csv,-35,6000,2.66358228667586,2.53107190859164,1.19259340275792
0.8_-30_-46,-30,-46,CHEES_-35_6000.csv,-35,6000,2.6647003379721,2.53493789430809,1.16786199297612
0.8_-24_-46,-24,-46,CHEES_-35_6000.csv,-35,6000,2.67243825516703,2.54226372267774,1.17157079240359
0.8_-28_-46,-28,-46,CHEES_-35_6000.csv,-35,6000,2.67303498199136,2.54374194036779,1.16363737461209
0.8_-20_-46,-20,-46,CHEES_-35_6000.csv,-35,6000,2.67701159242753,2.54601652238499,1.17895563038283
0.8_-10_-48,-10,-48,CHEES_-35_5900.csv,-35,5900,2.67883342899523,2.54785718000495,1.17878624091244
0.8_-16_-46,-16,-46,CHEES_-35_6000.csv,-35,6000,2.68411687309526,2.55263214611072,1.18336254286084
0.8_-7_-46,-7,-46,CHEES_-35_6000.csv,-35,6000,2.68558878069922,2.5525424829645,1.19741667961251
0.8_-5_-46,-5,-46,CHEES_-35_6000.csv,-35,6000,2.68825727755171,2.55504763103787,1.19888681862452
0.8_-12_-48,-12,-48,CHEES_-35_6000.csv,-35,6000,2.68954846914842,2.5588779763995,1.17603443474027
0.8_-18_-46,-18,-46,CHEES_-35_6000.csv,-35,6000,2.69619295056735,2.56578213468176,1.17369734297034
0.8_-22_-46,-22,-46,CHEES_-35_6000.csv,-35,6000,2.69746410992509,2.56802063182023,1.16499130294369
0.8_-8_-46,-8,-46,CHEES_-35_6000.csv,-35,6000,2.69773016552268,2.56561123653125,1.18907036092284
0.8_-12_-46,-12,-46,CHEES_-35_6000.csv,-35,6000,2.69948790756036,2.56810896909933,1.18241044614928
0.8_-26_-44,-26,-44,CHEES_-35_6000.csv,-35,6000,2.70049750427498,2.57032206807704,1.17157892578148
0.8_-24_-44,-24,-44,CHEES_-35_6000.csv,-35,6000,2.70303386861422,2.57236372947628,1.17603125224142
0.8_-30_-44,-30,-44,CHEES_-35_6000.csv,-35,6000,2.70562215979248,2.57679015820451,1.15948801429173
0.8_-22_-44,-22,-44,CHEES_-35_6000.csv,-35,6000,2.70621750293897,2.57514925156259,1.17961426238737
0.8_-28_-44,-28,-44,CHEES_-35_6000.csv,-35,6000,2.7108941845425,2.58197371030482,1.16028426813917
0.8_-18_-44,-18,-44,CHEES_-35_6000.csv,-35,6000,2.71465775042179,2.58292309293006,1.1856119174255
0.8_-14_-46,-14,-46,CHEES_-35_5900.csv,-35,5900,2.71960951468301,2.58994592563278,1.16697230145208
0.8_-16_-44,-16,-44,CHEES_-35_6000.csv,-35,6000,2.72197476593128,2.59032204268339,1.18487450923105
0.8_-12_-44,-12,-44,CHEES_-35_6000.csv,-35,6000,2.72204270507416,2.58947604927139,1.19309990222488
0.8_-10_-44,-10,-44,CHEES_-35_6000.csv,-35,6000,2.72274960494294,2.58996867795272,1.19502834291198
0.8_-20_-44,-20,-44,CHEES_-35_6000.csv,-35,6000,2.72409069907273,2.59354179723199,1.17494011656663
0.8_-6_-44,-6,-44,CHEES_-35_6000.csv,-35,6000,2.72797680151421,2.59485676781242,1.19808030331605
0.8_-30_-42,-30,-42,CHEES_-35_6000.csv,-35,6000,2.73203767372796,2.60248195383277,1.16600147905674
0.8_-6_-46,-6,-46,CHEES_-35_5900.csv,-35,5900,2.73395004688581,2.6037585430651,1.17172353438646
0.8_-10_-46,-10,-46,CHEES_-35_5900.csv,-35,5900,2.73500681051196,2.60537530371936,1.16668356113338
0.8_-7_-44,-7,-44,CHEES_-35_6000.csv,-35,6000,2.74161245344479,2.60954848868945,1.18857568279802
0.8_-5_-44,-5,-44,CHEES_-35_6000.csv,-35,6000,2.74286877372508,2.61063034950626,1.19014581796941
0.8_-26_-42,-26,-42,CHEES_-35_6000.csv,-35,6000,2.74447919181304,2.6138431933948,1.17572398576415
0.8_-22_-42,-22,-42,CHEES_-35_6000.csv,-35,6000,2.75243173415477,2.62087484127224,1.18401203594283
0.8_-20_-42,-20,-42,CHEES_-35_6000.csv,-35,6000,2.75584305497504,2.62386657116561,1.18778835428483
0.8_-14_-44,-14,-44,CHEES_-35_5900.csv,-35,5900,2.76125753692816,2.63171431951704,1.16588895670015
0.8_-24_-42,-24,-42,CHEES_-35_6000.csv,-35,6000,2.76321816492424,2.63312716518038,1.17081899769469
0.8_-14_-42,-14,-42,CHEES_-35_6000.csv,-35,6000,2.76530062087146,2.63251353306636,1.19508379024592
0.8_-28_-42,-28,-42,CHEES_-35_6000.csv,-35,6000,2.76632181264537,2.63786937577245,1.15607193185626
0.8_-12_-42,-12,-42,CHEES_-35_6000.csv,-35,6000,2.76679034207236,2.63373301949455,1.19751590320025
0.8_-8_-44,-8,-44,CHEES_-35_5900.csv,-35,5900,2.76881304225818,2.63868006463701,1.17119679859053
0.8_-7_-42,-7,-42,CHEES_-35_6000.csv,-35,6000,2.77117463937291,2.63767557950023,1.20149153885406
0.8_-6_-42,-6,-42,CHEES_-35_6000.csv,-35,6000,2.7734260145166,2.63990177777234,1.20171813069835
0.8_-10_-42,-10,-42,CHEES_-35_6000.csv,-35,6000,2.77817914016689,2.64562773414416,1.19296265420456
0.8_-18_-42,-18,-42,CHEES_-35_6000.csv,-35,6000,2.78082271543446,2.64994515289528,1.1778980628526
0.8_-5_-42,-5,-42,CHEES_-35_6000.csv,-35,6000,2.78092146600118,2.64782299738979,1.19788621750248
0.8_-16_-42,-16,-42,CHEES_-35_6000.csv,-35,6000,2.7828290996431,2.6516194847798,1.18088653376963
0.8_-8_-42,-8,-42,CHEES_-35_6000.csv,-35,6000,2.78643150007899,2.65412526513846,1.19075611446478
0.8_-28_-40,-28,-40,CHEES_-35_6000.csv,-35,6000,2.80059504690519,2.67040664175079,1.17169564638957
0.8_-26_-40,-26,-40,CHEES_-35_6000.csv,-35,6000,2.80841974041616,2.67761102294401,1.17727845724942
0.8_-22_-40,-22,-40,CHEES_-35_6000.csv,-35,6000,2.81000914060379,2.67783511074835,1.18956626869896
0.8_-12_-40,-12,-40,CHEES_-35_6000.csv,-35,6000,2.81655428159957,2.68255366605398,1.20600553991028
0.8_-6_-40,-6,-40,CHEES_-35_6000.csv,-35,6000,2.82202036973146,2.68759116891072,1.20986280738672
0.8_-20_-40,-20,-40,CHEES_-35_6000.csv,-35,6000,2.82550433343992,2.69370179117426,1.18622288039097
0.8_-18_-40,-18,-40,CHEES_-35_6000.csv,-35,6000,2.82968387461892,2.69764126034215,1.18838352849088
0.8_-16_-40,-16,-40,CHEES_-35_6000.csv,-35,6000,2.83038549031672,2.69801403788,1.19134307193051
0.8_-10_-40,-10,-40,CHEES_-35_6000.csv,-35,6000,2.83487271693584,2.70179048140233,1.19774011980157
0.8_-7_-40,-7,-40,CHEES_-35_6000.csv,-35,6000,2.84052949182525,2.70748134886775,1.1974332866175
0.8_-30_-40,-30,-40,CHEES_-35_6000.csv,-35,6000,2.8448838606095,2.7180907536103,1.14113796299284
0.8_-24_-40,-24,-40,CHEES_-35_5900.csv,-35,5900,2.84757210962842,2.71867757675754,1.16005079583793
0.8_-8_-40,-8,-40,CHEES_-35_6000.csv,-35,6000,2.84953959806146,2.71711960774449,1.19177991285273
0.8_-5_-40,-5,-40,CHEES_-35_6000.csv,-35,6000,2.84991073787379,2.71724209450316,1.19401779033561
0.8_-30_-38,-30,-38,CHEES_-35_6000.csv,-35,6000,2.85691388231277,2.72595605611619,1.17862043576919
0.8_-20_-38,-20,-38,CHEES_-35_6000.csv,-35,6000,2.86615950106181,2.73129600726105,1.21377144420679
0.8_-18_-38,-18,-38,CHEES_-35_6000.csv,-35,6000,2.86861984686998,2.73356677368903,1.21547765862852
0.8_-22_-38,-22,-38,CHEES_-35_6000.csv,-35,6000,2.87168360890098,2.73782274310836,1.20474779213356
0.8_-14_-38,-14,-38,CHEES_-35_6000.csv,-35,6000,2.87230780651448,2.73686973115887,1.21894267820044
0.8_-12_-38,-12,-38,CHEES_-35_6000.csv,-35,6000,2.87437050614242,2.73880571948911,1.22008307987985
0.8_-5_-38,-5,-38,CHEES_-35_6000.csv,-35,6000,2.87696354032693,2.74106153275968,1.22311806810528
0.8_-7_-38,-7,-38,CHEES_-35_6000.csv,-35,6000,2.87744904436248,2.74155628650778,1.22303482069232
0.8_-26_-38,-26,-38,CHEES_-35_6000.csv,-35,6000,2.87913751487245,2.74709592525651,1.18837430654345
0.8_-14_-40,-14,-40,CHEES_-35_5900.csv,-35,5900,2.88137356314822,2.75193612069318,1.16493698209536
0.8_-24_-38,-24,-38,CHEES_-35_6000.csv,-35,6000,2.88217788963788,2.74954017262543,1.193739453112
0.8_-30_-37,-30,-37,CHEES_-35_6000.csv,-35,6000,2.8824142497919,2.74919249422537,1.19899580009879
0.8_-28_-38,-28,-38,CHEES_-35_6000.csv,-35,6000,2.88245739908831,2.75163644216197,1.17738861233704
0.8_-28_-37,-28,-37,CHEES_-35_6000.csv,-35,6000,2.90253594014181,2.76927790578053,1.19932230925158
0.8_-6_-38,-6,-38,CHEES_-35_6000.csv,-35,6000,2.90327800254609,2.76917262346566,1.20694841172385
0.8_-22_-37,-22,-37,CHEES_-35_6000.csv,-35,6000,2.90370932542903,2.76844185176145,1.21740726300824
0.8_-10_-38,-10,-38,CHEES_-35_6000.csv,-35,6000,2.90722824798282,2.77366743830219,1.20204728712563
0.8_-7_-37,-7,-37,CHEES_-35_6000.csv,-35,6000,2.90812721763388,2.77130961517619,1.23135842211916
0.8_-5_-37,-5,-37,CHEES_-35_6000.csv,-35,6000,2.91094631861215,2.77436230505458,1.22925612201809
0.8_-26_-37,-26,-37,CHEES_-35_6000.csv,-35,6000,2.91215076364309,2.7786167941973,1.20180572501214
0.8_-6_-37,-6,-37,CHEES_-35_6000.csv,-35,6000,2.9176697666149,2.78162814338072,1.22437460910757
0.8_-16_-38,-16,-38,CHEES_-35_5900.csv,-35,5900,2.92544708257236,2.79404016087672,1.18266229526076
0.8_-12_-37,-12,-37,CHEES_-35_6000.csv,-35,6000,2.92565279358244,2.79056825942166,1.21576080744701
0.8_-24_-36,-24,-36,CHEES_-35_6000.csv,-35,6000,2.93018082724446,2.79294369292568,1.23513420886903
0.8_-28_-36,-28,-36,CHEES_-35_6000.csv,-35,6000,2.9325332730087,2.79655269739656,1.22382518050925
0.8_-10_-37,-10,-37,CHEES_-35_6000.csv,-35,6000,2.93309656888168,2.79836498773769,1.21258423029594
0.8_-18_-37,-18,-37,CHEES_-35_6000.csv,-35,6000,2.93312322156844,2.79913191507674,1.20592175842534
0.8_-18_-36,-18,-36,CHEES_-35_6000.csv,-35,6000,2.93441667947911,2.79677162168574,1.23880552014032
0.8_-14_-37,-14,-37,CHEES_-35_6000.csv,-35,6000,2.93518188695816,2.80086008770989,1.20889619323445
0.8_-12_-36,-12,-36,CHEES_-35_6000.csv,-35,6000,2.93728099714598,2.79942148969668,1.24073556704375
0.8_-6_-36,-6,-36,CHEES_-35_6000.csv,-35,6000,2.93801692481875,2.80003518468104,1.24183566123937
0.8_-8_-36,-8,-36,CHEES_-35_6000.csv,-35,6000,2.93887223005869,2.80094782247176,1.24131966828234
0.8_-20_-37,-20,-37,CHEES_-35_6000.csv,-35,6000,2.93910151386972,2.80570750010462,1.20054612388591
0.8_-16_-37,-16,-37,CHEES_-35_6000.csv,-35,6000,2.94200196178989,2.80827441425914,1.20354792777678
0.8_-22_-36,-22,-36,CHEES_-35_6000.csv,-35,6000,2.94325532171933,2.80670914461274,1.22891559395927
0.8_-8_-38,-8,-38,CHEES_-35_5900.csv,-35,5900,2.94360363300135,2.81249380489963,1.17998845291545
0.8_-26_-36,-26,-36,CHEES_-35_6000.csv,-35,6000,2.94405475984856,2.80826200428367,1.22213480008397
0.8_-7_-36,-7,-36,CHEES_-35_6000.csv,-35,6000,2.94417988036134,2.80666023103291,1.2376768439559
0.8_-14_-36,-14,-36,CHEES_-35_6000.csv,-35,6000,2.94611988951818,2.80906144858887,1.23352596836376
0.8_-8_-37,-8,-37,CHEES_-35_6000.csv,-35,6000,2.95739975624874,2.82394390209407,1.20110268739204
0.8_-20_-36,-20,-36,CHEES_-35_6000.csv,-35,6000,2.9624909198524,2.82704797555005,1.2189864987212
0.8_-16_-36,-16,-36,CHEES_-35_6000.csv,-35,6000,2.96554210800213,2.82989710748381,1.22080500466487
0.8_-10_-35,-10,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-12_-35,-12,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-14_-35,-14,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-16_-35,-16,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-18_-35,-18,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-20_-35,-20,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-22_-35,-22,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-24_-35,-24,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-26_-35,-26,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-28_-35,-28,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-30_-35,-30,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-5_-35,-5,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-6_-35,-6,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-7_-35,-7,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-8_-35,-8,-35,CHEES_-35_6000.csv,-35,6000,2.97053396131338,2.83119965794384,1.25400873032585
0.8_-5_-36,-5,-36,CHEES_-35_6000.csv,-35,6000,2.97116905119768,2.83545790699935,1.22140029778497
0.8_-30_-36,-30,-36,CHEES_-35_5900.csv,-35,5900,2.97488589095034,2.84307832151048,1.18626812495877
0.8_-24_-37,-24,-37,CHEES_-35_6000.csv,-35,6000,2.97614878525242,2.84555003666203,1.17538873731351
0.8_-10_-36,-10,-36,CHEES_-35_5900.csv,-35,5900,2.99592335884332,2.86233105119504,1.20233076883447
0.8_-10_-34,-10,-34,CHEES_-34_6000.csv,-34,6000,3.20449856539238,3.07108758092834,1.20069886017636
0.8_-12_-34,-12,-34,CHEES_-34_6000.csv,-34,6000,3.20449856539238,3.07108758092834,1.20069886017636
0.8_-14_-34,-14,-34,CHEES_-34_6000.csv,-34,6000,3.20449856539238,3.07108758092834,1.20069886017636
0.8_-16_-34,-16,-34,CHEES_-34_6000.csv,-34,6000,3.20449856539238,3.07108758092834,1.20069886017636
0.8_-18_-34,-18,-34,CHEES_-34_6000.csv,-34,6000,3.20449856539238,3.07108758092834,1.20069886017636
0.8_-20_-34,-20,-34,CHEES_-34_6000.csv,-34,6000,3.20449856539238,3.07108758092834,1.20069886017636
